State,Date,Confirmed,Cured,Deaths
Telangana,7/14/2020,36221,23679,365
Telangana,7/15/2020,37745,24840,375
Telangana,7/16/2020,39342,25999,386
Telangana,7/17/2020,41018,27295,396
Telangana,7/18/2020,42496,28705,403
Telangana,7/19/2020,43780,30607,409
Telangana,7/20/2020,45076,32438,415
Telangana,7/21/2020,46274,34323,422
Telangana,7/22/2020,47705,37385,429
Telangana,7/23/2020,49259,37666,438
Telangana,7/24/2020,50826,39327,447
Telangana,7/25/2020,52466,40334,455
Telangana,7/27/2020,54059,41332,463
Telangana***,7/26/2020,52466,40334,455
Telengana,5/1/2020,1039,441,26
Telengana,5/2/2020,1039,441,26
Telengana,5/3/2020,1063,458,28
Telengana,5/4/2020,1082,490,29
Telengana,5/5/2020,1085,585,29
Telengana,5/6/2020,1096,585,29
Telengana,5/7/2020,1107,628,29
Telengana,5/8/2020,1123,650,29
Telengana,5/9/2020,1133,700,29
Telengana,5/10/2020,1163,750,30
Telengana,5/11/2020,1196,750,30
Telengana,5/12/2020,1275,800,30
Telengana,5/13/2020,1326,830,32
Telengana,5/14/2020,1367,940,34
Telengana,5/15/2020,1414,950,34
Telengana,5/16/2020,1454,959,34
Telengana,5/17/2020,1509,971,34
Telengana,5/18/2020,1551,992,34
Telengana,5/19/2020,1597,1000,35
Telengana,5/20/2020,1634,1010,38
Telengana,5/21/2020,1661,1015,40
Telengana,5/22/2020,1699,1035,45
Telengana,5/23/2020,1761,1043,45
Telengana,5/24/2020,1813,1065,49
Telengana,5/25/2020,1854,1090,53
Telengana,5/26/2020,1920,1164,56
Telengana,5/27/2020,1991,1284,57
Telengana,5/28/2020,2098,1284,63
Telengana,5/29/2020,2256,1345,67
Telengana,5/30/2020,2425,1381,71
Telengana,5/31/2020,2499,1412,77
Telengana,6/1/2020,2698,1428,82
Telengana,6/2/2020,2792,1491,88
Telengana,6/3/2020,2891,1526,92
Telengana,6/4/2020,3020,1556,99
Telengana,6/5/2020,3147,1587,105
Telengana,6/6/2020,3290,1627,113
Telengana,6/7/2020,3496,1710,123
Telengana,6/8/2020,3580,1710,123
Telengana,6/9/2020,3650,1710,137
Telengana,6/10/2020,3920,1809,148
Telengana,6/11/2020,4111,1817,156
Telengana,7/28/2020,57142,42909,480
Telengana,7/30/2020,58906,43751,492
Telengana***,7/29/2020,57142,42909,480
Tripura,5/1/2020,2,2,0
Tripura,5/2/2020,2,2,0
Tripura,5/3/2020,4,2,0
Tripura,5/4/2020,16,2,0
Tripura,5/5/2020,29,2,0
Tripura,5/6/2020,43,2,0
Tripura,5/7/2020,43,2,0
Tripura,5/8/2020,65,2,0
Tripura,5/9/2020,118,2,0
Tripura,5/10/2020,134,2,0
Tripura,5/11/2020,150,2,0
Tripura,5/12/2020,152,2,0
Tripura,5/13/2020,154,2,0
Tripura,5/14/2020,155,16,0
Tripura,5/15/2020,156,29,0
Tripura,5/16/2020,156,42,0
Tripura,5/17/2020,167,64,0
Tripura,5/18/2020,167,85,0
Tripura,5/19/2020,167,85,0
Tripura,5/20/2020,173,116,0
Tripura,5/21/2020,173,133,0
Tripura,5/22/2020,173,148,0
Tripura,5/23/2020,175,152,0
Tripura,5/24/2020,189,153,0
Tripura,5/25/2020,191,165,0
Tripura,5/26/2020,194,165,0
Tripura,5/27/2020,207,165,0
Tripura,5/28/2020,230,165,0
Tripura,5/29/2020,242,167,0
Tripura,5/30/2020,251,171,0
Tripura,5/31/2020,268,172,0
Tripura,6/1/2020,313,173,0
Tripura,6/2/2020,420,173,0
Tripura,6/3/2020,468,173,0
Tripura,6/4/2020,468,173,0
Tripura,6/5/2020,644,173,0
Tripura,6/6/2020,692,173,0
Tripura,6/7/2020,747,173,0
Tripura,6/8/2020,800,192,0
Tripura,6/9/2020,838,192,0
Tripura,6/10/2020,864,192,1
Tripura,6/11/2020,895,239,1
Tripura,6/12/2020,913,278,1
Tripura,6/13/2020,961,278,1
Tripura,6/14/2020,1046,315,1
Tripura,6/15/2020,1076,315,1
Tripura,6/16/2020,1086,433,1
Tripura,6/17/2020,1092,433,1
Tripura,6/18/2020,1135,556,1
Tripura,6/19/2020,1155,639,1
Tripura,6/20/2020,1178,657,1
Tripura,6/21/2020,1186,680,1
Tripura,6/22/2020,1221,759,1
Tripura,6/23/2020,1237,782,1
Tripura,6/24/2020,1259,807,1
Tripura,6/25/2020,1259,897,1
Tripura,6/26/2020,1290,1019,1
Tripura,6/27/2020,1325,1055,1
Tripura,6/28/2020,1334,1071,1
Tripura,6/29/2020,1346,1079,1
Tripura,6/30/2020,1380,1085,1
Tripura,7/1/2020,1388,1086,1
Tripura,7/2/2020,1396,1093,1
Tripura,7/3/2020,1435,1146,1
Tripura,7/4/2020,1525,1199,1
Tripura,7/5/2020,1546,1202,1
Tripura,7/6/2020,1568,1202,1
Tripura,7/7/2020,1680,1219,1
Tripura,7/8/2020,1704,1248,1
Tripura,7/9/2020,1761,1324,1
Tripura,7/10/2020,1776,1338,1
Tripura,7/11/2020,1918,1372,1
Tripura,7/12/2020,1949,1375,2
Tripura,7/13/2020,2054,1421,2
Tripura,7/14/2020,2080,1475,2
Tripura,7/15/2020,2170,1538,2
Tripura,7/16/2020,2268,1604,3
Tripura,7/17/2020,2283,1604,3
Tripura,7/18/2020,2366,1684,3
Tripura,7/19/2020,2654,1735,5
Tripura,7/20/2020,2878,1759,5
Tripura,7/21/2020,3079,1845,7
Tripura,7/22/2020,3331,1926,8
Tripura,7/23/2020,3449,2032,9
Tripura,7/24/2020,3656,2072,10
Tripura,7/25/2020,3759,2131,11
Tripura,7/26/2020,3862,2209,11
Tripura,7/27/2020,3900,2361,13
Tripura,7/28/2020,4049,2467,17
Tripura,7/29/2020,4269,2621,21
Tripura,7/30/2020,4485,2678,21
Uttar Pradesh,5/1/2020,2281,555,41
Uttar Pradesh,5/2/2020,2328,654,42
Uttar Pradesh,5/3/2020,2626,698,43
Uttar Pradesh,5/4/2020,2742,758,45
Uttar Pradesh,5/5/2020,2859,944,53
Uttar Pradesh,5/6/2020,2880,987,56
Uttar Pradesh,5/7/2020,2998,1130,60
Uttar Pradesh,5/8/2020,3071,1250,62
Uttar Pradesh,5/9/2020,3214,1387,66
Uttar Pradesh,5/10/2020,3373,1499,74
Uttar Pradesh,5/11/2020,3467,1653,74
Uttar Pradesh,5/12/2020,3573,1758,80
Uttar Pradesh,5/13/2020,3664,1873,82
Uttar Pradesh,5/14/2020,3729,1902,83
Uttar Pradesh,5/15/2020,3902,2072,88
Uttar Pradesh,5/16/2020,4057,2165,95
Uttar Pradesh,5/17/2020,4258,2441,104
Uttar Pradesh,5/18/2020,4259,2441,104
Uttar Pradesh,5/19/2020,4605,2783,118
Uttar Pradesh,5/20/2020,4926,2918,123
Uttar Pradesh,5/21/2020,5175,3066,127
Uttar Pradesh,5/22/2020,5515,3204,138
Uttar Pradesh,5/23/2020,5735,3238,152
Uttar Pradesh,5/24/2020,6017,3406,155
Uttar Pradesh,5/25/2020,6268,3538,161
Uttar Pradesh,5/26/2020,6532,3581,165
Uttar Pradesh,5/27/2020,6548,3698,170
Uttar Pradesh,5/28/2020,6991,3991,182
Uttar Pradesh,5/29/2020,7170,4215,197
Uttar Pradesh,5/30/2020,7284,4244,198
Uttar Pradesh,5/31/2020,7445,4410,201
Uttar Pradesh,6/1/2020,7823,4709,213
Uttar Pradesh,6/2/2020,8075,4843,217
Uttar Pradesh,6/3/2020,8361,5030,222
Uttar Pradesh,6/4/2020,8729,5176,229
Uttar Pradesh,6/5/2020,9237,5439,245
Uttar Pradesh,6/6/2020,9733,5648,257
Uttar Pradesh,6/7/2020,9733,5648,257
Uttar Pradesh,6/8/2020,10536,6185,275
Uttar Pradesh,6/9/2020,10947,6344,283
Uttar Pradesh,6/10/2020,11335,6669,301
Uttar Pradesh,6/11/2020,11610,6871,321
Uttar Pradesh,6/12/2020,12088,7292,345
Uttar Pradesh,6/13/2020,12616,7609,365
Uttar Pradesh,6/14/2020,13118,7875,385
Uttar Pradesh,6/15/2020,13615,8268,399
Uttar Pradesh,6/16/2020,13615,8268,399
Uttar Pradesh,6/17/2020,14091,8610,417
Uttar Pradesh,6/18/2020,14598,8904,435
Uttar Pradesh,6/19/2020,15181,9239,465
Uttar Pradesh,6/20/2020,15785,9638,488
Uttar Pradesh,6/21/2020,16594,9995,507
Uttar Pradesh,6/22/2020,17731,10995,550
Uttar Pradesh,6/23/2020,18322,11601,569
Uttar Pradesh,6/24/2020,18893,12116,588
Uttar Pradesh,6/25/2020,19557,12586,596
Uttar Pradesh,6/26/2020,20193,13119,611
Uttar Pradesh,6/27/2020,20943,13583,630
Uttar Pradesh,6/28/2020,21549,14215,649
Uttar Pradesh,6/29/2020,22147,14808,660
Uttar Pradesh,6/30/2020,22828,15506,672
Uttar Pradesh,7/1/2020,23492,16084,697
Uttar Pradesh,7/2/2020,24056,16629,718
Uttar Pradesh,7/3/2020,24825,17221,735
Uttar Pradesh,7/4/2020,25797,17597,749
Uttar Pradesh,7/5/2020,26554,18154,773
Uttar Pradesh,7/6/2020,27707,18761,785
Uttar Pradesh,7/7/2020,28636,19109,809
Uttar Pradesh,7/8/2020,29968,19627,827
Uttar Pradesh,7/9/2020,31156,20331,845
Uttar Pradesh,7/10/2020,32362,21127,862
Uttar Pradesh,7/11/2020,33700,21787,889
Uttar Pradesh,7/12/2020,35092,22689,913
Uttar Pradesh,7/13/2020,36476,23334,934
Uttar Pradesh,7/14/2020,38130,24203,955
Uttar Pradesh,7/15/2020,39724,24983,983
Uttar Pradesh,7/16/2020,41383,25743,1012
Uttar Pradesh,7/17/2020,43441,26675,1046
Uttar Pradesh,7/18/2020,45163,27634,1084
Uttar Pradesh,7/19/2020,47036,28664,1108
Uttar Pradesh,7/20/2020,49247,29845,1146
Uttar Pradesh,7/21/2020,51160,30831,1192
Uttar Pradesh,7/22/2020,53288,31855,1229
Uttar Pradesh,7/23/2020,55588,33500,1263
Uttar Pradesh,7/24/2020,58104,35803,1289
Uttar Pradesh,7/25/2020,60771,37712,1348
Uttar Pradesh,7/26/2020,63742,39903,1387
Uttar Pradesh,7/27/2020,66988,41641,1426
Uttar Pradesh,7/28/2020,70493,42833,1456
Uttar Pradesh,7/29/2020,73951,44520,1497
Uttar Pradesh,7/30/2020,77334,45807,1530
Uttarakhand,5/1/2020,57,36,0
Uttarakhand,5/2/2020,58,36,0
Uttarakhand,5/3/2020,59,39,0
Uttarakhand,5/4/2020,60,39,1
Uttarakhand,5/5/2020,60,39,1
Uttarakhand,5/6/2020,61,39,1
Uttarakhand,5/7/2020,61,39,1
Uttarakhand,5/8/2020,61,39,1
Uttarakhand,5/9/2020,63,46,1
Uttarakhand,5/10/2020,67,46,1
Uttarakhand,5/11/2020,68,46,1
Uttarakhand,5/12/2020,68,46,1
Uttarakhand,5/13/2020,69,46,1
Uttarakhand,5/14/2020,72,46,1
Uttarakhand,5/15/2020,78,50,1
Uttarakhand,5/16/2020,82,51,1
Uttarakhand,5/17/2020,88,51,1
Uttarakhand,5/18/2020,92,52,1
Uttarakhand,5/19/2020,93,52,1
Uttarakhand,5/20/2020,111,52,1
Uttarakhand,5/21/2020,122,53,1
Uttarakhand,5/22/2020,146,54,1
Uttarakhand,5/23/2020,153,56,1
Uttarakhand,5/24/2020,244,56,2
Uttarakhand,5/25/2020,317,58,3
Uttarakhand,5/26/2020,349,58,3
Uttarakhand,5/27/2020,401,64,4
Uttarakhand,5/28/2020,469,79,4
Uttarakhand,5/29/2020,500,79,4
Uttarakhand,5/30/2020,716,102,5
Uttarakhand,5/31/2020,749,102,5
Uttarakhand,6/1/2020,907,102,5
Uttarakhand,6/2/2020,958,222,6
Uttarakhand,6/3/2020,1043,252,7
Uttarakhand,6/4/2020,1085,282,8
Uttarakhand,6/5/2020,1153,297,10
Uttarakhand,6/6/2020,1215,344,11
Uttarakhand,6/7/2020,1303,423,11
Uttarakhand,6/8/2020,1355,528,13
Uttarakhand,6/9/2020,1411,714,13
Uttarakhand,6/10/2020,1537,755,13
Uttarakhand,6/11/2020,1562,831,15
Uttarakhand,6/12/2020,1643,842,15
Uttarakhand,6/13/2020,1724,947,21
Uttarakhand,6/14/2020,1785,1077,23
Uttarakhand,6/15/2020,1819,1111,24
Uttarakhand,6/16/2020,1845,1189,24
Uttarakhand,6/17/2020,1942,1216,25
Uttarakhand,6/18/2020,2023,1254,26
Uttarakhand,6/19/2020,2102,1386,26
Uttarakhand,6/20/2020,2177,1433,26
Uttarakhand,6/21/2020,2301,1450,27
Uttarakhand,6/22/2020,2344,1500,27
Uttarakhand,6/23/2020,2402,1521,28
Uttarakhand,6/24/2020,2535,1602,30
Uttarakhand,6/25/2020,2623,1721,35
Uttarakhand,6/26/2020,2691,1758,36
Uttarakhand,6/27/2020,2725,1822,37
Uttarakhand,6/28/2020,2791,1912,37
Uttarakhand,6/29/2020,2823,2018,38
Uttarakhand,6/30/2020,2831,2111,39
Uttarakhand,7/1/2020,2881,2231,41
Uttarakhand,7/2/2020,2947,2317,41
Uttarakhand,7/3/2020,2984,2405,42
Uttarakhand,7/4/2020,3048,2481,42
Uttarakhand,7/5/2020,3093,2502,42
Uttarakhand,7/6/2020,3124,2524,42
Uttarakhand,7/7/2020,3161,2586,42
Uttarakhand,7/8/2020,3230,2621,43
Uttarakhand,7/9/2020,3258,2650,46
Uttarakhand,7/10/2020,3305,2672,46
Uttarakhand,7/11/2020,3373,2706,46
Uttarakhand,7/12/2020,3417,2718,46
Uttarakhand,7/13/2020,3537,2786,47
Uttarakhand,7/14/2020,3608,2856,49
Uttarakhand,7/15/2020,3686,2867,50
Uttarakhand,7/16/2020,3785,2948,50
Uttarakhand,7/17/2020,3982,2995,50
Uttarakhand,7/18/2020,4102,3021,51
Uttarakhand,7/19/2020,4276,3081,52
Uttarakhand,7/20/2020,4515,3116,52
Uttarakhand,7/21/2020,4642,3212,55
Uttarakhand,7/22/2020,4849,3297,55
Uttarakhand,7/23/2020,5300,3349,57
Uttarakhand,7/24/2020,5445,3399,60
Uttarakhand,7/25/2020,5445,3399,60
Uttarakhand,7/26/2020,5961,3495,63
Uttarakhand,7/27/2020,6104,3566,63
Uttarakhand,7/28/2020,6328,3675,66
Uttarakhand,7/29/2020,6587,3720,70
Uttarakhand,7/30/2020,6866,3811,72
West Bengal,5/1/2020,795,139,33
West Bengal,5/2/2020,795,139,33
West Bengal,5/3/2020,922,151,33
West Bengal,5/4/2020,963,151,35
West Bengal,5/5/2020,1259,218,133
West Bengal,5/6/2020,1344,364,140
West Bengal,5/7/2020,1456,364,144
West Bengal,5/8/2020,1548,364,151
West Bengal,5/9/2020,1678,364,160
West Bengal,5/10/2020,1786,372,171
West Bengal,5/11/2020,1939,417,185
West Bengal,5/12/2020,2063,499,190
West Bengal,5/13/2020,2173,612,198
West Bengal,5/14/2020,2290,702,207
West Bengal,5/15/2020,2377,768,215
West Bengal,5/16/2020,2461,829,225
West Bengal,5/17/2020,2576,872,232
West Bengal,5/18/2020,2677,959,238
West Bengal,5/19/2020,2825,1006,244
West Bengal,5/20/2020,2961,1074,250
West Bengal,5/21/2020,3103,1136,253
West Bengal,5/22/2020,3197,1193,259
West Bengal,5/23/2020,3332,1221,265
West Bengal,5/24/2020,3459,1281,269
West Bengal,5/25/2020,3667,1339,272
West Bengal,5/26/2020,3816,1414,278
West Bengal,5/27/2020,4009,1486,283
West Bengal,5/28/2020,4192,1578,289
West Bengal,5/29/2020,4536,1668,295
West Bengal,5/30/2020,4813,1775,302
West Bengal,5/31/2020,5130,1970,309
West Bengal,6/1/2020,5501,2157,317
West Bengal,6/2/2020,5772,2306,325
West Bengal,6/3/2020,6168,2410,335
West Bengal,6/4/2020,6508,2580,345
West Bengal,6/5/2020,6876,2768,355
West Bengal,6/6/2020,7303,2912,366
West Bengal,6/7/2020,7738,3119,383
West Bengal,6/8/2020,8187,3303,396
West Bengal,6/9/2020,8613,3465,405
West Bengal,6/10/2020,8985,3620,415
West Bengal,6/11/2020,9328,3779,432
West Bengal,6/12/2020,9768,3988,442
West Bengal,6/13/2020,10244,4206,451
West Bengal,6/14/2020,10698,4542,463
West Bengal,6/15/2020,11087,5060,475
West Bengal,6/16/2020,11494,5494,485
West Bengal,6/17/2020,11909,6028,495
West Bengal,6/18/2020,12300,6533,506
West Bengal,6/19/2020,12735,7001,518
West Bengal,6/20/2020,13090,7303,529
West Bengal,6/21/2020,13531,7865,540
West Bengal,6/22/2020,13945,8297,555
West Bengal,6/23/2020,14358,8687,569
West Bengal,6/24/2020,14728,9218,580
West Bengal,6/25/2020,15173,9702,591
West Bengal,6/26/2020,15648,10190,606
West Bengal,6/27/2020,16190,10535,616
West Bengal,6/28/2020,16711,10789,629
West Bengal,6/29/2020,17283,11193,639
West Bengal,6/30/2020,17907,11719,653
West Bengal,7/1/2020,18559,12130,668
West Bengal,7/2/2020,19170,12528,683
West Bengal,7/3/2020,19819,13037,699
West Bengal,7/4/2020,20488,13571,717
West Bengal,7/5/2020,21231,14166,736
West Bengal,7/6/2020,22126,14711,757
West Bengal,7/7/2020,22987,15235,779
West Bengal,7/8/2020,23837,15790,804
West Bengal,7/9/2020,24823,16291,827
West Bengal,7/10/2020,25911,16826,854
West Bengal,7/11/2020,27109,17348,880
West Bengal,7/12/2020,28453,17959,906
West Bengal,7/13/2020,30013,18581,932
West Bengal,7/14/2020,31448,19213,956
West Bengal,7/15/2020,32838,19931,980
West Bengal,7/16/2020,34427,20680,1000
West Bengal,7/17/2020,36117,21415,1023
West Bengal,7/18/2020,38011,22253,1049
West Bengal,7/19/2020,40209,23539,1076
West Bengal,7/20/2020,42487,24883,1112
West Bengal,7/21/2020,44769,26418,1147
West Bengal,7/22/2020,47030,28035,1182
West Bengal,7/23/2020,49321,29650,1221
West Bengal,7/24/2020,51757,31656,1255
West Bengal,7/25/2020,53973,33529,1290
West Bengal,7/26/2020,56377,35654,1332
West Bengal,7/27/2020,58718,37751,1372
West Bengal,7/28/2020,60830,39917,1411
West Bengal,7/29/2020,62964,42022,1449
West Bengal,7/30/2020,65258,44116,1490
